ID,Title,Permalink,"Attachment URL",Catégories,Régions,Villes,Slug,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
17529,"LA MAISON DE L'ÎLE D'ORLÉANS",https://jaimelequebec.org/jmlq_lieu/la-maison-de-lile-dorleans/,,,,,la-maison-de-lile-dorleans,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17530,"VILLA ÉVASION",https://jaimelequebec.org/jmlq_lieu/villa-evasion/,,,,,villa-evasion,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17531,"Domaine Enchanteur (au Domaine de la forêt perdue)",https://jaimelequebec.org/jmlq_lieu/domaine-enchanteur-au-domaine-de-la-foret-perdue/,,,,,domaine-enchanteur-au-domaine-de-la-foret-perdue,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17532,"Club de golf de Victoriaville",https://jaimelequebec.org/jmlq_lieu/club-de-golf-de-victoriaville/,,,,,club-de-golf-de-victoriaville,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17533,"Chocolato|Second Cup",https://jaimelequebec.org/jmlq_lieu/chocolatosecond-cup/,,,,,chocolatosecond-cup,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17534,"Sentier International des Appalaches - Québec GR A1 (SIA-QC) | Piste / sentier | Matane | Bonjour Qu",https://jaimelequebec.org/jmlq_lieu/sentier-international-des-appalaches-quebec-gr-a1-sia-qc-piste-sentier-matane-bonjour-qu/,,,,,sentier-international-des-appalaches-quebec-gr-a1-sia-qc-piste-sentier-matane-bonjour-qu,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17535,"CAMP KINKORA",https://jaimelequebec.org/jmlq_lieu/camp-kinkora/,,,,,camp-kinkora,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17536,"GÎTE LA CACHE",https://jaimelequebec.org/jmlq_lieu/gite-la-cache/,,,,,gite-la-cache,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17537,"DÔMES NORDIK 4 SAISONS",https://jaimelequebec.org/jmlq_lieu/domes-nordik-4-saisons/,,,,,domes-nordik-4-saisons,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17538,"Chiens de traîneau Gatineau",https://jaimelequebec.org/jmlq_lieu/chiens-de-traineau-gatineau/,,,,,chiens-de-traineau-gatineau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17539,"CAMP OLIER",https://jaimelequebec.org/jmlq_lieu/camp-olier/,,,,,camp-olier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17540,"Club de golf Saint-Jérôme",https://jaimelequebec.org/jmlq_lieu/club-de-golf-saint-jerome/,,,,,club-de-golf-saint-jerome,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17541,"Club de golf Plessisville",https://jaimelequebec.org/jmlq_lieu/club-de-golf-plessisville/,,,,,club-de-golf-plessisville,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17542,"C'est Belge (Granby / boul. Robinson S.)",https://jaimelequebec.org/jmlq_lieu/cest-belge-granby-boul-robinson-s/,,,,,cest-belge-granby-boul-robinson-s,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17543,"ÉVOLUTION NATURE",https://jaimelequebec.org/jmlq_lieu/evolution-nature/,,,,,evolution-nature,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17544,"La Grande Roue de Montréal",https://jaimelequebec.org/jmlq_lieu/la-grande-roue-de-montreal/,,,,,la-grande-roue-de-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17545,"Centre d'escalade Beta Crux",https://jaimelequebec.org/jmlq_lieu/centre-descalade-beta-crux/,,,,,centre-descalade-beta-crux,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17546,"Centre d'éducation physique et de sports du Cégep du Vieux Montréal",https://jaimelequebec.org/jmlq_lieu/centre-deducation-physique-et-de-sports-du-cegep-du-vieux-montreal/,,,,,centre-deducation-physique-et-de-sports-du-cegep-du-vieux-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17547,"LA HALTE DU PÉRÉGRIN",https://jaimelequebec.org/jmlq_lieu/la-halte-du-peregrin/,,,,,la-halte-du-peregrin,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17548,"AUBERGE MON COIN DE PAYS",https://jaimelequebec.org/jmlq_lieu/auberge-mon-coin-de-pays/,,,,,auberge-mon-coin-de-pays,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17549,"AUBERGE L'ÉTAPE",https://jaimelequebec.org/jmlq_lieu/auberge-letape/,,,,,auberge-letape,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17550,"LE MURMURE",https://jaimelequebec.org/jmlq_lieu/le-murmure/,,,,,le-murmure,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17551,"LA 198",https://jaimelequebec.org/jmlq_lieu/la-198/,,,,,la-198,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17552,"LA GALOUÏNE AUBERGE",https://jaimelequebec.org/jmlq_lieu/la-galouine-auberge/,,,,,la-galouine-auberge,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17553,"4119 RUE SAINT-DENIS",https://jaimelequebec.org/jmlq_lieu/4119-rue-saint-denis/,,,,,4119-rue-saint-denis,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17554,"DÔMES BELLECHASSE",https://jaimelequebec.org/jmlq_lieu/domes-bellechasse/,,,,,domes-bellechasse,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17555,"CAMPING LES LIONS D’OR",https://jaimelequebec.org/jmlq_lieu/camping-les-lions-dor/,,,,,camping-les-lions-dor,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17556,"CHALET SNÖ",https://jaimelequebec.org/jmlq_lieu/chalet-sno/,,,,,chalet-sno,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17557,"ALPAGES 90-16 - LES CHALETS ALPINS",https://jaimelequebec.org/jmlq_lieu/alpages-90-16-les-chalets-alpins/,,,,,alpages-90-16-les-chalets-alpins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17558,"LE CHASSE-GALERIE",https://jaimelequebec.org/jmlq_lieu/le-chasse-galerie/,,,,,le-chasse-galerie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17559,"10 défis en randonnée à relever cet été | Blogue Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/10-defis-en-randonnee-a-relever-cet-ete-blogue-bonjour-quebec/,,,,,10-defis-en-randonnee-a-relever-cet-ete-blogue-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17560,"CAMPING ROYAL PAPINEAU",https://jaimelequebec.org/jmlq_lieu/camping-royal-papineau/,,,,,camping-royal-papineau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17561,"LE CHIC SHACK",https://jaimelequebec.org/jmlq_lieu/le-chic-shack/,,,,,le-chic-shack,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17562,"Quilles G plus",https://jaimelequebec.org/jmlq_lieu/quilles-g-plus/,,,,,quilles-g-plus,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17563,"Centre sportif de l'UQAM",https://jaimelequebec.org/jmlq_lieu/centre-sportif-de-luqam/,,,,,centre-sportif-de-luqam,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17564,"Canot à Glace Charlevoix",https://jaimelequebec.org/jmlq_lieu/canot-a-glace-charlevoix/,,,,,canot-a-glace-charlevoix,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17565,"Centre plein air Bec-Scie - Sentier Eucher",https://jaimelequebec.org/jmlq_lieu/centre-plein-air-bec-scie-sentier-eucher/,,,,,centre-plein-air-bec-scie-sentier-eucher,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17566,"CHALET F-217 - RCNT CHALETS",https://jaimelequebec.org/jmlq_lieu/chalet-f-217-rcnt-chalets/,,,,,chalet-f-217-rcnt-chalets,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17567,"Bloom Sushi (Quartier des spectacles)",https://jaimelequebec.org/jmlq_lieu/bloom-sushi-quartier-des-spectacles/,,,,,bloom-sushi-quartier-des-spectacles,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17568,"PALMA* GRIFFINTOWN",https://jaimelequebec.org/jmlq_lieu/palma-griffintown/,,,,,palma-griffintown,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17569,"CAMPING BELLE-VIE",https://jaimelequebec.org/jmlq_lieu/camping-belle-vie/,,,,,camping-belle-vie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17570,"Satay Brothers: Montreal’s Best Asian Restaurant in St Henri",https://jaimelequebec.org/jmlq_lieu/satay-brothers-montreals-best-asian-restaurant-in-st-henri/,,,,,satay-brothers-montreals-best-asian-restaurant-in-st-henri,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17571,"Le Roseline",https://jaimelequebec.org/jmlq_lieu/le-roseline/,,,,,le-roseline,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17572,"ALTITUDE 170-5 - TREMBLANT PRESTIGE",https://jaimelequebec.org/jmlq_lieu/altitude-170-5-tremblant-prestige/,,,,,altitude-170-5-tremblant-prestige,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17573,"Le circuit Gilles-Villeneuve",https://jaimelequebec.org/jmlq_lieu/le-circuit-gilles-villeneuve/,,,,,le-circuit-gilles-villeneuve,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17574,"BLANC 42 - LES CHALETS ALPINS",https://jaimelequebec.org/jmlq_lieu/blanc-42-les-chalets-alpins/,,,,,blanc-42-les-chalets-alpins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17575,"Förena Cité thermale",https://jaimelequebec.org/jmlq_lieu/forena-cite-thermale/,,,,,forena-cite-thermale,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17576,"FOR-9B (OU CHALET-FORÊT 9B)",https://jaimelequebec.org/jmlq_lieu/for-9b-ou-chalet-foret-9b/,,,,,for-9b-ou-chalet-foret-9b,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17577,"HÔTEL LE MANOIR BAIE-COMEAU",https://jaimelequebec.org/jmlq_lieu/hotel-le-manoir-baie-comeau/,,,,,hotel-le-manoir-baie-comeau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17578,"HÔTEL LE JARDIN DU GOUVERNEUR",https://jaimelequebec.org/jmlq_lieu/hotel-le-jardin-du-gouverneur/,,,,,hotel-le-jardin-du-gouverneur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17579,"CAMPING PAVILLON DES PINS GRIS",https://jaimelequebec.org/jmlq_lieu/camping-pavillon-des-pins-gris/,,,,,camping-pavillon-des-pins-gris,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17580,"CAMPING MUNICIPAL SAINT-FRANÇOIS-DE-SALES",https://jaimelequebec.org/jmlq_lieu/camping-municipal-saint-francois-de-sales/,,,,,camping-municipal-saint-francois-de-sales,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17581,"Restaurant Antipode",https://jaimelequebec.org/jmlq_lieu/restaurant-antipode/,,,,,restaurant-antipode,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17582,"Céramic Café-Studio (Québec)",https://jaimelequebec.org/jmlq_lieu/ceramic-cafe-studio-quebec/,,,,,ceramic-cafe-studio-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17583,"Bâton Rouge Grillhouse & Bar (Joliette)",https://jaimelequebec.org/jmlq_lieu/baton-rouge-grillhouse-bar-joliette/,,,,,baton-rouge-grillhouse-bar-joliette,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17584,"CAMPING TURMEL",https://jaimelequebec.org/jmlq_lieu/camping-turmel/,,,,,camping-turmel,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17585,"CAMPING VÉLO BROMONT",https://jaimelequebec.org/jmlq_lieu/camping-velo-bromont/,,,,,camping-velo-bromont,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17586,"PANACHE 638 - TREMBLANT PRESTIGE",https://jaimelequebec.org/jmlq_lieu/panache-638-tremblant-prestige/,,,,,panache-638-tremblant-prestige,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17587,"CAMPING MONT-SAINTE-ANNE",https://jaimelequebec.org/jmlq_lieu/camping-mont-sainte-anne/,,,,,camping-mont-sainte-anne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17588,"CAMPING PHARE CAP-CHAT",https://jaimelequebec.org/jmlq_lieu/camping-phare-cap-chat/,,,,,camping-phare-cap-chat,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17589,"Café Bohème",https://jaimelequebec.org/jmlq_lieu/cafe-boheme/,,,,,cafe-boheme,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17590,"Café Bloc",https://jaimelequebec.org/jmlq_lieu/cafe-bloc/,,,,,cafe-bloc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17591,"CORNICHE 58",https://jaimelequebec.org/jmlq_lieu/corniche-58/,,,,,corniche-58,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17592,"CAMPING UNION - BASKATONG / POURVOIRIE RAINVILLE",https://jaimelequebec.org/jmlq_lieu/camping-union-baskatong-pourvoirie-rainville/,,,,,camping-union-baskatong-pourvoirie-rainville,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17593,"Camping De L'île Aux Lièvres | Camping et prêt-à-camper | Rivière-du-Loup | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/camping-de-lile-aux-lievres-camping-et-pret-a-camper-riviere-du-loup-bonjour-quebec/,,,,,camping-de-lile-aux-lievres-camping-et-pret-a-camper-riviere-du-loup-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17594,"Aux Cinq Soeurs | Café Boutique",https://jaimelequebec.org/jmlq_lieu/aux-cinq-soeurs-cafe-boutique/,,,,,aux-cinq-soeurs-cafe-boutique,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17595,"Central Café",https://jaimelequebec.org/jmlq_lieu/central-cafe/,,,,,central-cafe,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17596,"CÉLESTE & CANOPÉ",https://jaimelequebec.org/jmlq_lieu/celeste-canope/,,,,,celeste-canope,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17597,"HÔTEL & SUITES NORMANDIN QUÉBEC",https://jaimelequebec.org/jmlq_lieu/hotel-suites-normandin-quebec/,,,,,hotel-suites-normandin-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17598,"CAMPING DOMAINE DU LAC LOUISE",https://jaimelequebec.org/jmlq_lieu/camping-domaine-du-lac-louise/,,,,,camping-domaine-du-lac-louise,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17599,"HUTTOPIA LES DEUX LACS LAURENTIDES",https://jaimelequebec.org/jmlq_lieu/huttopia-les-deux-lacs-laurentides/,,,,,huttopia-les-deux-lacs-laurentides,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17600,"Huit 100 Vingt",https://jaimelequebec.org/jmlq_lieu/huit-100-vingt/,,,,,huit-100-vingt,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17601,"CHALET LSM",https://jaimelequebec.org/jmlq_lieu/chalet-lsm/,,,,,chalet-lsm,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17602,"CHALET LOUIS CYR",https://jaimelequebec.org/jmlq_lieu/chalet-louis-cyr/,,,,,chalet-louis-cyr,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17603,"Brasserie Isle de Garde",https://jaimelequebec.org/jmlq_lieu/brasserie-isle-de-garde/,,,,,brasserie-isle-de-garde,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17604,"LA MAISON DES PIONNIERS",https://jaimelequebec.org/jmlq_lieu/la-maison-des-pionniers/,,,,,la-maison-des-pionniers,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17605,"CHALET FAMILIAL MONT BLANC",https://jaimelequebec.org/jmlq_lieu/chalet-familial-mont-blanc/,,,,,chalet-familial-mont-blanc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17606,"Politique de confidentialité | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/politique-de-confidentialite-bonjour-quebec/,,,,,politique-de-confidentialite-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17607,"AUBERGE LE SAINT-ALEXIS",https://jaimelequebec.org/jmlq_lieu/auberge-le-saint-alexis/,,,,,auberge-le-saint-alexis,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17608,"DOMAINE DU LAC DES CÈDRES",https://jaimelequebec.org/jmlq_lieu/domaine-du-lac-des-cedres-2/,,,,,domaine-du-lac-des-cedres-2,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17609,"DOMAINE DU LAC CHARETTE",https://jaimelequebec.org/jmlq_lieu/domaine-du-lac-charette/,,,,,domaine-du-lac-charette,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17610,"CAMPING CARAVELLE",https://jaimelequebec.org/jmlq_lieu/camping-caravelle/,,,,,camping-caravelle,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17611,"CAMPING CAPITAINE HOMARD",https://jaimelequebec.org/jmlq_lieu/camping-capitaine-homard/,,,,,camping-capitaine-homard,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17612,"CAMPING CANNE DE BOIS DE HEMMINGFORD",https://jaimelequebec.org/jmlq_lieu/camping-canne-de-bois-de-hemmingford/,,,,,camping-canne-de-bois-de-hemmingford,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17613,"CAMPING CAMP D'ACCUEIL",https://jaimelequebec.org/jmlq_lieu/camping-camp-daccueil/,,,,,camping-camp-daccueil,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17614,"LA PETITE OASIS",https://jaimelequebec.org/jmlq_lieu/la-petite-oasis/,,,,,la-petite-oasis,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17615,"AUBERGE LA CAMARINE",https://jaimelequebec.org/jmlq_lieu/auberge-la-camarine/,,,,,auberge-la-camarine,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17616,"Bruno Vélo",https://jaimelequebec.org/jmlq_lieu/bruno-velo/,,,,,bruno-velo,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17617,"Animal Paquin",https://jaimelequebec.org/jmlq_lieu/animal-paquin/,,,,,animal-paquin,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17618,"Club de golf Le Laurier",https://jaimelequebec.org/jmlq_lieu/club-de-golf-le-laurier/,,,,,club-de-golf-le-laurier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17619,"Club de golf Le Grand Portneuf",https://jaimelequebec.org/jmlq_lieu/club-de-golf-le-grand-portneuf/,,,,,club-de-golf-le-grand-portneuf,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17620,"Club de golf Le Gaspésien",https://jaimelequebec.org/jmlq_lieu/club-de-golf-le-gaspesien/,,,,,club-de-golf-le-gaspesien,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17621,"Club de golf Le Drummond St-Majorique Inc.",https://jaimelequebec.org/jmlq_lieu/club-de-golf-le-drummond-st-majorique-inc/,,,,,club-de-golf-le-drummond-st-majorique-inc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17622,"AU FIL DU TEMPS",https://jaimelequebec.org/jmlq_lieu/au-fil-du-temps/,,,,,au-fil-du-temps,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17623,"AU DOMAINE SOUS UN CIEL ÉTOILÉ",https://jaimelequebec.org/jmlq_lieu/au-domaine-sous-un-ciel-etoile/,,,,,au-domaine-sous-un-ciel-etoile,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17624,"BLANC 01 - LES CHALETS ALPINS",https://jaimelequebec.org/jmlq_lieu/blanc-01-les-chalets-alpins/,,,,,blanc-01-les-chalets-alpins,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17625,"CACHET DU 19E",https://jaimelequebec.org/jmlq_lieu/cachet-du-19e/,,,,,cachet-du-19e,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17626,"CAMPING LA BANNIK",https://jaimelequebec.org/jmlq_lieu/camping-la-bannik/,,,,,camping-la-bannik,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17627,"CAMPING PLAGE BEAUBASSIN",https://jaimelequebec.org/jmlq_lieu/camping-plage-beaubassin/,,,,,camping-plage-beaubassin,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17628,"LA PERSÉIDE",https://jaimelequebec.org/jmlq_lieu/la-perseide/,,,,,la-perseide,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17629,"Iru Izakaya",https://jaimelequebec.org/jmlq_lieu/iru-izakaya/,,,,,iru-izakaya,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17630,"17 événements gourmands pour savourer l’automne 2025 | Blogue Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/17-evenements-gourmands-pour-savourer-lautomne-2025-blogue-bonjour-quebec/,,,,,17-evenements-gourmands-pour-savourer-lautomne-2025-blogue-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17631,ALFRED,https://jaimelequebec.org/jmlq_lieu/alfred/,,,,,alfred,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17632,"CAMPING PIONNIER",https://jaimelequebec.org/jmlq_lieu/camping-pionnier/,,,,,camping-pionnier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17633,"L’Isle-aux-Coudres | Charlevoix | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/lisle-aux-coudres-charlevoix-bonjour-quebec/,,,,,lisle-aux-coudres-charlevoix-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17634,"À LA CROISÉE DES SOMMETS",https://jaimelequebec.org/jmlq_lieu/a-la-croisee-des-sommets/,,,,,a-la-croisee-des-sommets,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
